# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# - name: sep
#   datatype: float64
# - name: weight
#   datatype: float64
# schema: astropy-2.0
sexcat_id x y sep weight
449 1146 1845 10.038708930933334 0.2928174507655949
449 1147 1845 9.608000676519579 0.32629978889037425
449 1148 1845 9.265618004213248 0.35534706904238667
449 1149 1845 9.021622747599276 0.3766140972541905
449 1150 1845 8.884124999120663 0.38720987038248117
449 1151 1845 8.85808540261386 0.3855487209192554
449 1152 1845 8.944477458186183 0.37188575498052434
449 1153 1845 9.140113620738024 0.34822761281250936
449 1145 1846 9.722637347962774 0.3139593910236167
449 1146 1846 9.168842729592464 0.3630168381727856
449 1147 1846 8.695152500100306 0.4117995493221054
449 1148 1846 8.31526770465032 0.4556097741557798
449 1149 1846 8.042491964559282 0.48877554362783393
449 1150 1846 7.887945042912041 0.5060118970144247
449 1151 1846 7.858605283382074 0.5042161190715169
449 1152 1846 7.955858030407573 0.4837231362285901
449 1153 1846 8.175186664535598 0.44816334556124876
449 1154 1846 8.507154459629888 0.4030257150358603
449 1144 1847 9.606439350768863 0.3186748520460336
449 1145 1847 8.934297789977705 0.3813600188473549
449 1146 1847 8.328245733646463 0.4507250329439323
449 1147 1847 7.80369636774782 0.5227402527944751
449 1148 1847 7.378053740655495 0.5903041700023833
449 1149 1847 7.06920624964363 0.6436574973951291
449 1150 1847 6.892871462605448 0.672737110520129
449 1151 1847 6.859276711140947 0.6711168899639433
449 1152 1847 6.970486137996444 0.6391729836812944
449 1153 1847 7.219811424130175 0.5838859508022542
449 1154 1847 7.593660316342877 0.5154543862596757
449 1155 1847 8.074755538095294 0.44343794085871413
449 1143 1848 9.697302563084252 0.30574790565821325
449 1144 1848 8.920519996054065 0.3761890706981152
449 1145 1848 8.192293756940142 0.46076534458816615
449 1146 1848 7.526730830845516 0.5588919137561472
449 1147 1848 6.941878492166255 0.6663182047214338
449 1148 1848 6.4596963550928965 0.7729335371283292
449 1149 1848 6.104561982648752 0.861926273825479
449 1150 1848 5.89946412820694 0.9132911452745395
449 1151 1848 5.860177215750432 0.9127531200605202
449 1152 1848 5.989964691047894 0.8604725900176202
449 1153 1848 6.278349862822277 0.7709382140702684
449 1154 1848 6.704899477248001 0.6641646990245341
449 1155 1848 7.245252031503151 0.5568463798027395
449 1156 1848 7.876019108661465 0.4589614560368849
449 1143 1849 9.128509023931581 0.3490081832733789
449 1144 1849 8.298655132007855 0.4386135094808609
449 1145 1849 7.510371295748323 0.5510928491675933
449 1146 1849 6.778176524700457 0.6888826934417103
449 1147 1849 6.1222281074785485 0.8498178359521014
449 1148 1849 5.5695311292783325 1.0216598501459162
449 1149 1849 5.15341411105302 1.1763975750674303
449 1150 1849 4.908734765700872 1.2726398620048556
449 1151 1849 4.861448035308041 1.2757895800791004
449 1152 1849 5.01713832777216 1.1845917941366821
449 1153 1849 5.358141188882618 1.0322293809418457
449 1154 1849 5.852151484710597 0.8604549816922146
449 1155 1849 6.464184171262485 0.6983381799851146
449 1156 1849 7.164054508447047 0.5589638303146276
449 1157 1849 7.92853561510576 0.444944792407447
449 1142 1850 9.543776872915682 0.30701703091881494
449 1143 1850 8.638383934509987 0.3913574253528721
449 1144 1850 7.756266950021785 0.5023058664553741
449 1145 1850 6.906350483431916 0.6481420165304265
449 1146 1850 6.102104309170753 0.8377979151437037
