# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# schema: astropy-2.0
sexcat_id x y
6233 2414 3649
6233 2412 3650
6233 2413 3650
6233 2414 3650
6233 2415 3650
6233 2416 3650
6233 2412 3651
6233 2413 3651
6233 2414 3651
6233 2415 3651
6233 2416 3651
6233 2412 3652
6233 2413 3652
6233 2414 3652
6233 2415 3652
6233 2416 3652
6233 2412 3653
6233 2413 3653
6233 2414 3653
6233 2415 3653
6233 2416 3653
6233 2412 3654
6233 2413 3654
6233 2414 3654
6233 2415 3654
6233 2416 3654
6233 2413 3655
6233 2414 3655
6233 2415 3655
6233 2416 3655
6233 2417 3655
6233 2414 3656
6233 2415 3656
6233 2416 3656
6233 2417 3656
6233 2418 3656
6233 2415 3657
6233 2416 3657
6233 2417 3657
6233 2418 3657
6233 2419 3657
6233 2420 3657
6233 2415 3658
6233 2416 3658
6233 2417 3658
6233 2418 3658
6233 2419 3658
6233 2420 3658
6233 2421 3658
6233 2414 3659
6233 2415 3659
6233 2416 3659
6233 2417 3659
6233 2418 3659
6233 2419 3659
6233 2420 3659
6233 2421 3659
6233 2414 3660
6233 2415 3660
6233 2416 3660
6233 2417 3660
6233 2418 3660
6233 2419 3660
6233 2420 3660
6233 2421 3660
6233 2422 3660
6233 2414 3661
6233 2415 3661
6233 2416 3661
6233 2417 3661
6233 2418 3661
6233 2419 3661
6233 2420 3661
6233 2421 3661
6233 2422 3661
6233 2413 3662
6233 2414 3662
6233 2415 3662
6233 2416 3662
6233 2417 3662
6233 2418 3662
6233 2419 3662
6233 2420 3662
6233 2421 3662
6233 2422 3662
6233 2414 3663
6233 2415 3663
6233 2416 3663
6233 2417 3663
6233 2418 3663
6233 2419 3663
6233 2420 3663
6233 2421 3663
6233 2422 3663
6233 2423 3663
6233 2414 3664
6233 2415 3664
6233 2416 3664
6233 2417 3664
6233 2418 3664
6233 2419 3664
6233 2420 3664
6233 2421 3664
6233 2422 3664
6233 2423 3664
6233 2424 3664
6233 2414 3665
6233 2415 3665
6233 2416 3665
6233 2417 3665
6233 2418 3665
6233 2419 3665
6233 2420 3665
6233 2421 3665
6233 2422 3665
6233 2423 3665
6233 2424 3665
6233 2414 3666
6233 2415 3666
6233 2416 3666
6233 2417 3666
6233 2418 3666
6233 2419 3666
6233 2420 3666
6233 2421 3666
6233 2422 3666
6233 2423 3666
6233 2424 3666
6233 2425 3666
6233 2414 3667
6233 2415 3667
6233 2416 3667
6233 2417 3667
6233 2418 3667
6233 2419 3667
6233 2420 3667
6233 2421 3667
6233 2422 3667
6233 2423 3667
6233 2424 3667
6233 2425 3667
6233 2414 3668
6233 2415 3668
6233 2416 3668
6233 2417 3668
6233 2418 3668
6233 2419 3668
6233 2420 3668
6233 2421 3668
6233 2422 3668
6233 2423 3668
6233 2424 3668
6233 2425 3668
6233 2426 3668
6233 2414 3669
6233 2415 3669
6233 2416 3669
6233 2417 3669
6233 2418 3669
6233 2419 3669
6233 2420 3669
6233 2421 3669
6233 2422 3669
