# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# schema: astropy-2.0
sexcat_id x y
1 3394 243
1 3395 243
1 3396 243
1 3397 243
1 3398 243
1 3399 243
1 3392 244
1 3393 244
1 3394 244
1 3395 244
1 3396 244
1 3397 244
1 3398 244
1 3399 244
1 3400 244
1 3401 244
1 3388 245
1 3389 245
1 3390 245
1 3391 245
1 3392 245
1 3393 245
1 3394 245
1 3395 245
1 3396 245
1 3397 245
1 3398 245
1 3399 245
1 3400 245
1 3401 245
1 3402 245
1 3403 245
1 3386 246
1 3387 246
1 3388 246
1 3389 246
1 3390 246
1 3391 246
1 3392 246
1 3393 246
1 3394 246
1 3395 246
1 3396 246
1 3397 246
1 3398 246
1 3399 246
1 3400 246
1 3401 246
1 3402 246
1 3403 246
1 3404 246
1 3405 246
1 3385 247
1 3386 247
1 3387 247
1 3388 247
1 3389 247
1 3390 247
1 3391 247
1 3392 247
1 3393 247
1 3394 247
1 3395 247
1 3396 247
1 3397 247
1 3398 247
1 3399 247
1 3400 247
1 3401 247
1 3402 247
1 3403 247
1 3404 247
1 3405 247
1 3384 248
1 3385 248
1 3386 248
1 3387 248
1 3388 248
1 3389 248
1 3390 248
1 3391 248
1 3392 248
1 3393 248
1 3394 248
1 3395 248
1 3396 248
1 3397 248
1 3398 248
1 3399 248
1 3400 248
1 3401 248
1 3402 248
1 3403 248
1 3404 248
1 3405 248
1 3406 248
1 3384 249
1 3385 249
1 3386 249
1 3387 249
1 3388 249
1 3389 249
1 3390 249
1 3391 249
1 3392 249
1 3393 249
1 3394 249
1 3395 249
1 3396 249
1 3397 249
1 3398 249
1 3399 249
1 3400 249
1 3401 249
1 3402 249
1 3403 249
1 3404 249
1 3405 249
1 3406 249
1 3383 250
1 3384 250
1 3385 250
1 3386 250
1 3387 250
1 3388 250
1 3389 250
1 3390 250
1 3391 250
1 3392 250
1 3393 250
1 3394 250
1 3395 250
1 3396 250
1 3397 250
1 3398 250
1 3399 250
1 3400 250
1 3401 250
1 3402 250
1 3403 250
1 3404 250
1 3405 250
1 3406 250
1 3383 251
1 3384 251
1 3385 251
1 3386 251
1 3387 251
1 3388 251
1 3389 251
1 3390 251
1 3391 251
1 3392 251
1 3393 251
1 3394 251
1 3395 251
1 3396 251
1 3397 251
1 3398 251
1 3399 251
1 3400 251
1 3401 251
1 3402 251
1 3403 251
1 3404 251
1 3405 251
1 3406 251
1 3383 252
1 3384 252
1 3385 252
1 3386 252
1 3387 252
1 3388 252
1 3389 252
1 3390 252
1 3391 252
1 3392 252
1 3393 252
1 3394 252
1 3395 252
1 3396 252
1 3397 252
1 3398 252
1 3399 252
1 3400 252
1 3401 252
1 3402 252
1 3403 252
1 3404 252
1 3405 252
1 3406 252
1 3407 252
1 3382 253
1 3383 253
1 3384 253
1 3385 253
1 3386 253
1 3387 253
1 3388 253
1 3389 253
1 3390 253
1 3391 253
1 3392 253
1 3393 253
1 3394 253
1 3395 253
1 3396 253
1 3397 253
1 3398 253
1 3399 253
1 3400 253
1 3401 253
1 3402 253
1 3403 253
1 3404 253
1 3405 253
1 3406 253
1 3407 253
1 3382 254
1 3383 254
1 3384 254
1 3385 254
1 3386 254
1 3387 254
1 3388 254
1 3389 254
1 3390 254
1 3391 254
1 3392 254
1 3393 254
1 3394 254
1 3395 254
1 3396 254
1 3397 254
1 3398 254
1 3399 254
1 3400 254
1 3401 254
1 3402 254
1 3403 254
1 3404 254
1 3405 254
1 3406 254
1 3407 254
1 3381 255
1 3382 255
1 3383 255
1 3384 255
1 3385 255
1 3386 255
1 3387 255
1 3388 255
1 3389 255
1 3390 255
1 3391 255
1 3392 255
1 3393 255
1 3394 255
1 3395 255
1 3396 255
1 3397 255
1 3398 255
1 3399 255
1 3400 255
1 3401 255
1 3402 255
1 3403 255
1 3404 255
1 3405 255
1 3406 255
1 3407 255
1 3381 256
1 3382 256
1 3383 256
1 3384 256
1 3385 256
1 3386 256
1 3387 256
1 3388 256
1 3389 256
1 3390 256
1 3391 256
1 3392 256
1 3393 256
1 3394 256
1 3395 256
1 3396 256
1 3397 256
1 3398 256
1 3399 256
1 3400 256
1 3401 256
1 3402 256
1 3403 256
1 3404 256
1 3405 256
1 3406 256
1 3407 256
1 3381 257
1 3382 257
1 3383 257
1 3384 257
1 3385 257
1 3386 257
1 3387 257
1 3388 257
1 3389 257
1 3390 257
1 3391 257
1 3392 257
1 3393 257
1 3394 257
1 3395 257
1 3396 257
1 3397 257
1 3398 257
1 3399 257
1 3400 257
1 3401 257
1 3402 257
1 3403 257
1 3404 257
1 3405 257
1 3406 257
1 3381 258
1 3382 258
1 3383 258
1 3384 258
1 3385 258
1 3386 258
1 3387 258
1 3388 258
1 3389 258
1 3390 258
1 3391 258
1 3392 258
1 3393 258
1 3394 258
1 3395 258
1 3396 258
1 3397 258
1 3398 258
1 3399 258
1 3400 258
1 3401 258
1 3402 258
1 3403 258
1 3404 258
1 3405 258
1 3406 258
1 3380 259
1 3381 259
1 3382 259
1 3383 259
1 3384 259
1 3385 259
1 3386 259
1 3387 259
1 3388 259
1 3389 259
1 3390 259
1 3391 259
1 3392 259
1 3393 259
1 3394 259
1 3395 259
1 3396 259
1 3397 259
1 3398 259
1 3399 259
1 3400 259
1 3401 259
1 3402 259
1 3403 259
1 3404 259
1 3405 259
1 3380 260
1 3381 260
1 3382 260
1 3383 260
1 3384 260
1 3385 260
1 3386 260
1 3387 260
1 3388 260
1 3389 260
1 3390 260
1 3391 260
1 3392 260
1 3393 260
1 3394 260
1 3395 260
1 3396 260
1 3397 260
1 3398 260
1 3399 260
1 3400 260
1 3401 260
1 3402 260
1 3403 260
1 3404 260
1 3405 260
1 3380 261
1 3381 261
1 3382 261
1 3383 261
1 3384 261
1 3385 261
1 3386 261
1 3387 261
1 3388 261
1 3389 261
1 3390 261
1 3391 261
1 3392 261
1 3393 261
1 3394 261
1 3395 261
1 3396 261
1 3397 261
1 3398 261
1 3399 261
1 3400 261
1 3401 261
1 3402 261
1 3403 261
1 3404 261
1 3405 261
1 3380 262
1 3381 262
1 3382 262
1 3383 262
1 3384 262
1 3385 262
1 3386 262
1 3387 262
1 3388 262
1 3389 262
1 3390 262
1 3391 262
1 3392 262
1 3393 262
1 3394 262
1 3395 262
1 3396 262
1 3397 262
1 3398 262
1 3399 262
1 3400 262
1 3401 262
1 3402 262
1 3403 262
1 3404 262
1 3381 263
1 3382 263
1 3383 263
1 3384 263
1 3385 263
1 3386 263
1 3387 263
1 3388 263
1 3389 263
1 3390 263
1 3391 263
1 3392 263
1 3393 263
1 3394 263
1 3395 263
1 3396 263
1 3397 263
1 3398 263
1 3399 263
1 3400 263
1 3401 263
1 3402 263
1 3403 263
1 3404 263
1 3381 264
1 3382 264
1 3383 264
1 3384 264
1 3385 264
1 3386 264
1 3387 264
1 3388 264
1 3389 264
1 3390 264
1 3391 264
1 3392 264
1 3393 264
1 3394 264
1 3395 264
1 3396 264
1 3397 264
1 3398 264
1 3399 264
1 3400 264
1 3401 264
1 3402 264
1 3403 264
1 3382 265
1 3383 265
1 3384 265
1 3385 265
1 3386 265
1 3387 265
1 3388 265
1 3389 265
1 3390 265
1 3391 265
1 3392 265
1 3393 265
1 3394 265
1 3395 265
1 3396 265
1 3397 265
1 3398 265
1 3399 265
1 3400 265
1 3401 265
1 3402 265
1 3382 266
1 3383 266
1 3384 266
1 3385 266
1 3386 266
1 3387 266
1 3388 266
1 3389 266
1 3390 266
1 3391 266
1 3392 266
1 3393 266
1 3394 266
1 3395 266
1 3396 266
1 3397 266
1 3398 266
1 3399 266
1 3400 266
1 3401 266
1 3383 267
1 3384 267
1 3385 267
1 3386 267
1 3387 267
1 3388 267
1 3389 267
1 3390 267
1 3391 267
1 3392 267
1 3393 267
1 3394 267
1 3395 267
