# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# - name: sep
#   datatype: float64
# - name: weight
#   datatype: float64
# schema: astropy-2.0
sexcat_id x y sep weight
1796 1073 2997 13.100419573433447 0.12646495205750685
1796 1074 2997 12.553684439239277 0.139382034379245
1796 1075 2997 12.06519759473497 0.1502884851930005
1796 1076 2997 11.64229328783632 0.15807978614724202
1796 1077 2997 11.29234222825357 0.16185835064916768
1796 1078 2997 11.022295269135144 0.16115550754723007
1796 1079 2997 10.83812682154989 0.15606010183810878
1796 1080 2997 10.744253952694867 0.1471934780818316
1796 1072 2998 12.929926256556843 0.1336075818513229
1796 1073 2998 12.294592022511289 0.1529497552251609
1796 1074 2998 11.71029431739435 0.17185918354458798
1796 1075 2998 11.185034331641479 0.18873982752519136
1796 1076 2998 10.727487730125759 0.20177865559571867
1796 1077 2998 10.346641629050408 0.20931164946575523
1796 1078 2998 10.051218483348128 0.21026898211691464
1796 1079 2998 9.848908213604146 0.20450889590207907
1796 1080 2998 9.745511428344813 0.19286453763598024
1796 1081 2998 9.744177389600392 0.17687731802743165
1796 1072 2999 12.195039688332225 0.15707009951868592
1796 1073 2999 11.519244463071278 0.18377049936391254
1796 1074 2999 10.893438070691845 0.21121004253782064
1796 1075 2999 10.326712594044565 0.23718199998016318
1796 1076 2999 9.829292599164946 0.2588102763079664
1796 1077 2999 9.41217259722743 0.2730732405332226
1796 1078 2999 9.086418051135393 0.27765042476230095
1796 1079 2999 8.862109963208495 0.27174021993583986
1796 1080 2999 8.747056247675523 0.2563724382080019
1796 1081 2999 8.745569907101514 0.2340094985078842
1796 1082 2999 8.85770811214728 0.20769726911358824
1796 1071 3000 12.258914837782259 0.15052160877315726
1796 1072 3000 11.500217084907494 0.18232937016766293
1796 1073 3000 10.780955106111811 0.21853286982630318
1796 1074 3000 10.109549594319152 0.2577988488007269
1796 1075 3000 9.496156748916832 0.2973865916430006
1796 1076 3000 8.952708696254941 0.33299905135101693
1796 1077 3000 8.492643463610078 0.3593205078270538
1796 1078 3000 8.130128719768164 0.37147195504696157
1796 1079 3000 7.878641570727742 0.3669152485271758
1796 1080 3000 7.74899948380431 0.346623756939709
1796 1081 3000 7.747321666227602 0.3146198821717417
1796 1082 3000 7.8736899227744415 0.27624739442004903
1796 1083 3000 8.122129831515865 0.23639594623981805
1796 1084 3000 8.481921539368312 0.19853729208797513
1796 1071 3001 11.654054787926736 0.16800806301001658
1796 1072 3001 10.853155900474214 0.20809689442622345
1796 1073 3001 10.087863648959496 0.2559624827210629
1796 1074 3001 9.366909468976338 0.31095311201869313
1796 1075 3001 8.701321336440733 0.37034302576732975
1796 1076 3001 8.10475126083453 0.42839531577603474
1796 1077 3001 7.593483587919253 0.47628745516628784
1796 1078 3001 7.1857492998294346 0.5040787903801071
1796 1079 3001 6.899927028599604 0.5048140602716383
1796 1080 3001 6.751517829347674 0.4782969718001828
1796 1081 3001 6.749592061747117 0.43120612204136755
1796 1082 3001 6.894272477934118 0.3734405447258686
1796 1083 3001 7.176697917566268 0.31395042513874327
1796 1084 3001 7.5814901569546445 0.25864313331487565
1796 1085 3001 8.090302404731256 0.21037983020933743
1796 1070 3002 11.97409675090351 0.14511985382355302
1796 1071 3002 11.106439258376113 0.18357199172594604
1796 1072 3002 10.262893987565024 0.23240740808032204
1796 1073 3002 9.449920264213793 0.2935685606049204
1796 1074 3002 8.676116239424102 0.36815935537248073
1796 1075 3002 7.952923550493792 0.4549212927211663
1796 1076 3002 7.29540903582513 0.5478542848371666
1796 1077 3002 6.722870889731492 0.6339392104089169
1796 1078 3002 6.258673421740366 0.6939925485866104
1796 1079 3002 5.928321263224474 0.7100967761815917
1796 1080 3002 5.754910338137301 0.6767725003562681
1796 1081 3002 5.7526509541253885 0.6050378255039843
1796 1082 3002 5.921739018227661 0.5145344950282776
1796 1083 3002 6.24827920310865 0.4227114680621206
1796 1084 3002 6.709321351671883 0.3399213913925431
1796 1085 3002 7.279353886163276 0.2701590335740622
1796 1086 3002 7.934922368870445 0.2136038927452994
1796 1070 3003 11.52887648472296 0.15223644053659613
1796 1071 3003 10.62492319972235 0.19566166269412935
1796 1072 3003 9.7397634981553 0.25275251926210873
1796 1073 3003 8.879019822029823 0.3275406359604305
1796 1074 3003 8.050527498244987 0.4242779439352294
1796 1075 3003 7.265328141247225 0.5458052308952986
1796 1076 3003 6.53903609104576 0.689656779612478
1796 1077 3003 5.8934703698244855 0.8412300051500533
1796 1078 3003 5.357890723036382 0.9676873352908407
1796 1079 3003 4.9679968800311745 1.0253075720871516
1796 1080 3003 4.759726147584506 0.988713479530416
1796 1081 3003 4.756994113933693 0.8744323053180547
1796 1082 3003 4.960140421399374 0.7250845191144193
1796 1083 3003 5.345745317539933 0.5775262905357232
1796 1084 3003 5.878009271853888 0.4502753498188928
1796 1085 3003 6.521118999067602 0.34792002949935247
1796 1086 3003 7.245618883159713 0.2683966974706268
1796 1087 3003 8.029507643685307 0.20757372891980638
1796 1070 3004 11.155760529878638 0.15581493526691856
1796 1071 3004 10.218854779279244 0.20285778653643338
1796 1072 3004 9.295105862764471 0.2665109316728829
1796 1073 3004 8.38886124572332 0.35319785595922265
1796 1074 3004 7.50646341495106 0.4714617653192228
1796 1075 3004 6.657401369903943 0.6314507793105559
1796 1076 3004 5.85619270516255 0.8414648967849514
1796 1077 3004 5.125328574832956 1.0968364669360908
1796 1078 3004 4.4992213770828595 1.3565080129025144
1796 1079 3004 4.02703277861002 1.5253428479744715
1796 1080 3004 3.7670934418991653 1.5071905556389638
1796 1081 3004 3.763640923361295 1.3137730359317026
1796 1082 3004 4.017336555480512 1.0493969524960918
1796 1083 3004 4.484751163665625 0.8004953351478047
1796 1084 3004 5.107542755572423 0.5996105310486008
1796 1085 3004 5.8361796579612335 0.44775864566863527
1796 1086 3004 6.635886753102456 0.3358046024698498
1796 1087 3004 7.483915619513679 0.2537608748577484
1796 1071 3005 9.897524589512184 0.20422368978296035
1796 1072 3005 8.940637169687543 0.2716266462665188
1796 1073 3005 7.994310039021419 0.36616711659386686
1796 1074 3005 7.062789321507388 0.5007212628894722
1796 1075 3005 6.152803669872699 0.6944948639392653
1796 1076 3005 5.275508790628551 0.9742060568424995
1796 1077 3005 4.450280103543965 1.3681368795534883
1796 1078 3005 3.7120066002095737 1.8701264343325261
1796 1079 3005 3.1229782259887116 2.3354864864614906
1796 1080 3005 2.7797469309273026 2.4400102713464142
1796 1081 3005 2.7750663055141436 2.0830551273278473
1796 1082 3005 3.1104650777657157 1.5659500556923354
1796 1083 3005 3.6944543575473006 1.1219285290140761
1796 1084 3005 4.429784757750697 0.797890693096359
1796 1085 3005 5.253284020496185 0.5722365579378651
1796 1086 3005 6.12951817029697 0.4159743081549948
1796 1087 3005 7.038820426747715 0.30677833310349173
1796 1071 3006 9.66938431338823 0.19957369144974052
1796 1072 3006 8.687404272853804 0.26727506504131426
1796 1073 3006 7.710057911585276 0.36394996186767303
1796 1074 3006 6.739361468269739 0.5052991468304957
1796 1075 3006 5.778667060836696 0.7176409715542476
1796 1076 3006 4.833941766302028 1.0462756883645559
1796 1077 3006 3.9167579705668993 1.5690940919410885
1796 1078 3006 3.0520473456353026 2.4031486641234814
1796 1079 3006 2.299781076537429 3.5769011933172132
1796 1080 3006 1.806375653068823 4.331855251102311
1796 1081 3006 1.7991645283297404 3.581135395712129
1796 1082 3006 2.2827599523384268 2.4067395646301875
1796 1083 3006 3.030675337280504 1.5713911979034059
1796 1084 3006 3.893455149350055 1.047706775109174
1796 1085 3006 4.8096770161831675 0.7185528231663812
1796 1086 3006 5.753867655759974 0.5058979259767324
1796 1087 3006 6.714238080378215 0.36435455238547876
1796 1088 3006 7.684724653492869 0.2675554190223162
1796 1071 3007 9.54112116053446 0.18952957366544118
1796 1072 3007 8.544412969888487 0.25415970932758164
1796 1073 3007 7.548575560991541 0.34698752817062606
1796 1074 3007 6.554005874272536 0.48405287784205314
1796 1075 3007 5.561384090314126 0.6935091334593357
1796 1076 3007 4.5719791119382025 1.0279881884906112
1796 1077 3007 3.5884527306346667 1.594304459248232
1796 1078 3007 2.6174401616846095 2.633793235507825
1796 1079 3007 1.6807715490213757 4.756603644164165
1796 1080 3007 0.8938640836278607 8.782686048866468
1796 1081 3007 0.8792002047315705 7.012864309591806
1796 1082 3007 1.6574055025853496 3.6956675964054417
1796 1083 3007 2.592487801321417 2.128442031954599
1796 1084 3007 3.5630033679468385 1.3255121218068562
1796 1085 3007 4.546316421016104 0.8720038580395366
1796 1086 3007 5.535611348351765 0.5971120916191037
1796 1087 3007 6.528169192047721 0.421617226059435
1796 1088 3007 7.522698518483986 0.3050500897206149
1796 1089 3007 8.518508848384283 0.22515868000021347
1796 1071 3008 9.516774295947052 0.17533567773425762
1796 1072 3008 8.517217444682192 0.23425804971589131
1796 1073 3008 7.5177784617531005 0.3184642191680106
1796 1074 3008 6.518511563232742 0.442088855134791
1796 1075 3008 5.519510213777952 0.6297810556634975
1796 1076 3008 4.520950453167928 0.9273725091438235
1796 1077 3008 3.523207771335584 1.4278136195571367
1796 1078 3008 2.5272500865564558 2.3448681169796206
1796 1079 3008 1.5365523095553153 4.280088021731898
1796 1080 3008 0.5787857980288852 9.703840873849364
1796 1081 3008 0.5558713880027407 11.770535394592947
1796 1082 3008 1.5109576433508165 4.868776092243283
1796 1083 3008 2.5013982090024 2.5942783834834073
1796 1084 3008 3.497283660214106 1.5556122791036953
1796 1085 3008 4.494996440488105 1.000310746657063
1796 1086 3008 5.493541025604605 0.6744549117219081
1796 1087 3008 6.492533634876376 0.4708681208179945
1796 1088 3008 7.491795045247915 0.33772699400659867
1796 1089 3008 8.4912303584346 0.247546403294014
1796 1072 3009 8.6069154172676 0.21017267306617085
1796 1073 3009 7.61925147242161 0.2829974098746556
1796 1074 3009 6.635283942680903 0.3880647876006389
1796 1075 3009 5.656942018440634 0.5438556790219573
1796 1076 3009 4.687749246706713 0.7826346542690247
1796 1077 3009 3.734835069986292 1.1636258944458577
1796 1078 3009 2.8147811637851476 1.800861685505812
1796 1079 3009 1.9740802921866758 2.912566328880742
1796 1080 3009 1.3678424616892078 4.74152588634207
1796 1081 3009 1.3583051939826158 5.930443005092365
