# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# schema: astropy-2.0
sexcat_id x y
5256 3055 2862
5256 3056 2862
5256 3057 2862
5256 3058 2862
5256 3053 2863
5256 3054 2863
5256 3055 2863
5256 3056 2863
5256 3057 2863
5256 3058 2863
5256 3059 2863
5256 3060 2863
5256 3052 2864
5256 3053 2864
5256 3054 2864
5256 3055 2864
5256 3056 2864
5256 3057 2864
5256 3058 2864
5256 3059 2864
5256 3060 2864
5256 3061 2864
5256 3051 2865
5256 3052 2865
5256 3053 2865
5256 3054 2865
5256 3055 2865
5256 3056 2865
5256 3057 2865
5256 3058 2865
5256 3059 2865
5256 3060 2865
5256 3061 2865
5256 3051 2866
5256 3052 2866
5256 3053 2866
5256 3054 2866
5256 3055 2866
5256 3056 2866
5256 3057 2866
5256 3058 2866
5256 3059 2866
5256 3060 2866
5256 3061 2866
5256 3062 2866
5256 3051 2867
5256 3052 2867
5256 3053 2867
5256 3054 2867
5256 3055 2867
5256 3056 2867
5256 3057 2867
5256 3058 2867
5256 3059 2867
5256 3060 2867
5256 3061 2867
5256 3062 2867
5256 3050 2868
5256 3051 2868
5256 3052 2868
5256 3053 2868
5256 3054 2868
5256 3055 2868
5256 3056 2868
5256 3057 2868
5256 3058 2868
5256 3059 2868
5256 3060 2868
5256 3061 2868
5256 3062 2868
5256 3050 2869
5256 3051 2869
5256 3052 2869
5256 3053 2869
5256 3054 2869
5256 3055 2869
5256 3056 2869
5256 3057 2869
5256 3058 2869
5256 3059 2869
5256 3060 2869
5256 3061 2869
5256 3062 2869
5256 3050 2870
5256 3051 2870
5256 3052 2870
5256 3053 2870
5256 3054 2870
5256 3055 2870
5256 3056 2870
5256 3057 2870
5256 3058 2870
5256 3059 2870
5256 3060 2870
5256 3061 2870
5256 3062 2870
5256 3051 2871
5256 3052 2871
5256 3053 2871
5256 3054 2871
5256 3055 2871
5256 3056 2871
5256 3057 2871
5256 3058 2871
5256 3059 2871
5256 3060 2871
5256 3061 2871
5256 3062 2871
5256 3051 2872
5256 3052 2872
5256 3053 2872
5256 3054 2872
5256 3055 2872
5256 3056 2872
5256 3057 2872
5256 3058 2872
5256 3059 2872
5256 3060 2872
5256 3061 2872
5256 3051 2873
5256 3052 2873
5256 3053 2873
5256 3054 2873
5256 3055 2873
5256 3056 2873
5256 3057 2873
5256 3058 2873
5256 3059 2873
5256 3060 2873
5256 3061 2873
5256 3052 2874
5256 3053 2874
5256 3054 2874
5256 3055 2874
5256 3056 2874
5256 3057 2874
5256 3058 2874
5256 3059 2874
5256 3060 2874
5256 3053 2875
5256 3054 2875
5256 3055 2875
5256 3056 2875
5256 3057 2875
5256 3058 2875
5256 3059 2875
5256 3055 2876
5256 3056 2876
5256 3057 2876
7377 742 3907
7377 743 3907
7377 740 3908
7377 741 3908
7377 742 3908
7377 743 3908
7377 744 3908
7377 745 3908
7377 739 3909
7377 740 3909
7377 741 3909
7377 742 3909
7377 743 3909
7377 744 3909
7377 745 3909
7377 738 3910
7377 739 3910
7377 740 3910
7377 741 3910
7377 742 3910
7377 743 3910
7377 744 3910
7377 745 3910
7377 738 3911
7377 739 3911
7377 740 3911
7377 741 3911
7377 742 3911
7377 743 3911
7377 744 3911
7377 745 3911
7377 746 3911
7377 738 3912
7377 739 3912
7377 740 3912
7377 741 3912
7377 742 3912
7377 743 3912
7377 744 3912
7377 745 3912
7377 737 3913
7377 738 3913
7377 739 3913
7377 740 3913
7377 741 3913
7377 742 3913
7377 743 3913
7377 744 3913
7377 745 3913
7377 735 3914
7377 736 3914
7377 737 3914
7377 738 3914
7377 739 3914
7377 740 3914
7377 741 3914
7377 742 3914
7377 743 3914
7377 744 3914
7377 733 3915
7377 734 3915
7377 735 3915
7377 736 3915
7377 737 3915
7377 738 3915
7377 739 3915
7377 740 3915
7377 741 3915
7377 742 3915
7377 743 3915
7377 732 3916
7377 733 3916
7377 734 3916
7377 735 3916
7377 736 3916
7377 737 3916
7377 738 3916
7377 739 3916
7377 740 3916
7377 741 3916
7377 742 3916
7377 743 3916
7377 731 3917
7377 732 3917
7377 733 3917
7377 734 3917
7377 735 3917
7377 736 3917
7377 737 3917
7377 738 3917
7377 739 3917
7377 740 3917
7377 741 3917
7377 742 3917
7377 743 3917
7377 730 3918
7377 731 3918
7377 732 3918
7377 733 3918
7377 734 3918
7377 735 3918
7377 736 3918
7377 737 3918
7377 738 3918
7377 739 3918
7377 740 3918
7377 741 3918
7377 742 3918
7377 743 3918
7377 744 3918
7377 730 3919
7377 731 3919
7377 732 3919
7377 733 3919
7377 734 3919
7377 735 3919
7377 736 3919
7377 737 3919
7377 738 3919
7377 739 3919
7377 740 3919
7377 741 3919
7377 742 3919
7377 743 3919
7377 744 3919
7377 730 3920
7377 731 3920
7377 732 3920
7377 733 3920
7377 734 3920
7377 735 3920
7377 736 3920
7377 737 3920
7377 738 3920
7377 739 3920
7377 740 3920
7377 741 3920
7377 742 3920
7377 743 3920
7377 744 3920
7377 729 3921
7377 730 3921
7377 731 3921
7377 732 3921
7377 733 3921
7377 734 3921
7377 735 3921
7377 736 3921
7377 737 3921
7377 738 3921
7377 739 3921
7377 740 3921
7377 741 3921
7377 742 3921
7377 743 3921
7377 744 3921
7377 729 3922
7377 730 3922
7377 731 3922
7377 732 3922
7377 733 3922
7377 734 3922
7377 735 3922
7377 736 3922
7377 737 3922
7377 738 3922
7377 739 3922
7377 740 3922
7377 741 3922
7377 742 3922
7377 743 3922
7377 744 3922
7377 729 3923
7377 730 3923
7377 731 3923
7377 732 3923
7377 733 3923
7377 734 3923
7377 735 3923
7377 736 3923
7377 737 3923
7377 738 3923
7377 739 3923
7377 740 3923
7377 741 3923
7377 742 3923
7377 743 3923
7377 744 3923
7377 730 3924
7377 731 3924
7377 732 3924
7377 733 3924
7377 734 3924
7377 735 3924
7377 736 3924
7377 737 3924
7377 738 3924
7377 739 3924
7377 740 3924
7377 741 3924
7377 742 3924
7377 743 3924
7377 730 3925
7377 731 3925
7377 732 3925
7377 733 3925
7377 734 3925
7377 735 3925
7377 736 3925
7377 737 3925
7377 738 3925
7377 739 3925
7377 740 3925
7377 741 3925
7377 742 3925
7377 743 3925
7377 730 3926
7377 731 3926
7377 732 3926
7377 733 3926
7377 734 3926
7377 735 3926
7377 736 3926
7377 737 3926
7377 738 3926
7377 739 3926
7377 740 3926
7377 741 3926
7377 742 3926
7377 731 3927
7377 732 3927
7377 733 3927
7377 734 3927
7377 735 3927
7377 736 3927
7377 737 3927
7377 738 3927
7377 739 3927
7377 740 3927
7377 741 3927
7377 742 3927
7377 731 3928
7377 732 3928
7377 733 3928
7377 734 3928
7377 735 3928
7377 736 3928
7377 737 3928
7377 738 3928
7377 739 3928
7377 740 3928
7377 741 3928
7377 731 3929
7377 732 3929
7377 733 3929
7377 734 3929
7377 735 3929
7377 736 3929
7377 737 3929
7377 738 3929
7377 739 3929
