# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# schema: astropy-2.0
sexcat_id x y
162 2099 538
162 2100 538
162 2099 539
162 2100 539
162 2101 539
162 2113 542
162 2114 542
162 2115 542
162 2116 542
162 2117 542
162 2113 543
162 2114 543
162 2115 543
162 2116 543
162 2117 543
162 2118 543
162 2112 544
162 2113 544
162 2114 544
162 2115 544
162 2116 544
162 2117 544
162 2118 544
162 2119 544
162 2112 545
162 2113 545
162 2114 545
162 2115 545
162 2116 545
162 2117 545
162 2118 545
162 2119 545
162 2120 545
162 2121 545
162 2113 546
162 2114 546
162 2115 546
162 2116 546
162 2117 546
162 2118 546
162 2119 546
162 2120 546
162 2121 546
162 2122 546
162 2123 546
162 2113 547
162 2114 547
162 2115 547
162 2116 547
162 2117 547
162 2118 547
162 2119 547
162 2120 547
162 2121 547
162 2122 547
162 2123 547
162 2124 547
162 2125 547
162 2114 548
162 2115 548
162 2116 548
162 2117 548
162 2118 548
162 2119 548
162 2120 548
162 2121 548
162 2122 548
162 2123 548
162 2124 548
162 2125 548
162 2126 548
162 2115 549
162 2116 549
162 2117 549
162 2118 549
162 2119 549
162 2120 549
162 2121 549
162 2122 549
162 2123 549
162 2124 549
162 2125 549
162 2126 549
162 2127 549
162 2128 549
162 2115 550
162 2116 550
162 2117 550
162 2118 550
162 2119 550
162 2120 550
162 2121 550
162 2122 550
162 2123 550
162 2124 550
162 2125 550
162 2126 550
162 2127 550
162 2128 550
162 2115 551
162 2116 551
162 2117 551
162 2118 551
162 2119 551
162 2120 551
162 2121 551
162 2122 551
162 2123 551
162 2124 551
162 2125 551
162 2126 551
162 2127 551
162 2128 551
162 2129 551
162 2115 552
162 2116 552
162 2117 552
162 2118 552
162 2119 552
162 2120 552
162 2121 552
162 2122 552
162 2123 552
162 2124 552
162 2125 552
162 2126 552
162 2127 552
162 2128 552
162 2129 552
162 2115 553
162 2116 553
162 2117 553
162 2118 553
162 2119 553
162 2120 553
162 2121 553
162 2122 553
162 2123 553
162 2124 553
162 2125 553
162 2126 553
162 2127 553
162 2128 553
162 2129 553
162 2115 554
162 2116 554
162 2117 554
162 2118 554
162 2119 554
162 2120 554
162 2121 554
162 2122 554
162 2123 554
162 2124 554
162 2125 554
162 2126 554
162 2127 554
162 2128 554
162 2129 554
162 2116 555
162 2117 555
162 2118 555
162 2119 555
162 2120 555
162 2121 555
162 2122 555
162 2123 555
162 2124 555
162 2125 555
162 2126 555
162 2127 555
162 2128 555
162 2129 555
162 2116 556
162 2117 556
162 2118 556
162 2119 556
162 2120 556
162 2121 556
162 2122 556
162 2123 556
162 2124 556
162 2125 556
162 2126 556
162 2127 556
162 2128 556
162 2129 556
162 2117 557
162 2118 557
162 2119 557
162 2120 557
162 2121 557
162 2122 557
162 2123 557
162 2124 557
162 2125 557
162 2126 557
162 2127 557
162 2128 557
162 2129 557
162 2117 558
162 2118 558
162 2119 558
162 2120 558
162 2121 558
162 2122 558
162 2123 558
162 2124 558
162 2125 558
162 2126 558
162 2127 558
162 2128 558
162 2129 558
162 2118 559
162 2119 559
162 2120 559
162 2121 559
162 2122 559
162 2123 559
162 2124 559
162 2125 559
162 2126 559
162 2127 559
162 2128 559
162 2129 559
162 2119 560
162 2120 560
162 2121 560
162 2122 560
162 2123 560
162 2124 560
162 2125 560
162 2126 560
162 2127 560
162 2128 560
162 2120 561
162 2121 561
162 2122 561
162 2123 561
162 2124 561
162 2125 561
162 2126 561
162 2127 561
162 2122 562
162 2123 562
162 2124 562
162 2125 562
731 3255 1736
731 3256 1736
731 3257 1736
731 3258 1736
731 3243 1737
731 3244 1737
731 3245 1737
731 3253 1737
731 3254 1737
731 3255 1737
731 3256 1737
731 3257 1737
731 3258 1737
731 3259 1737
731 3239 1738
731 3240 1738
731 3241 1738
731 3242 1738
731 3243 1738
731 3244 1738
731 3245 1738
731 3246 1738
731 3251 1738
731 3252 1738
731 3253 1738
731 3254 1738
731 3255 1738
731 3256 1738
731 3257 1738
731 3258 1738
731 3259 1738
731 3236 1739
731 3237 1739
731 3238 1739
731 3239 1739
731 3240 1739
731 3241 1739
731 3242 1739
731 3243 1739
731 3244 1739
731 3245 1739
731 3246 1739
731 3247 1739
731 3248 1739
731 3249 1739
731 3250 1739
731 3251 1739
731 3252 1739
731 3253 1739
731 3254 1739
731 3255 1739
731 3256 1739
731 3257 1739
731 3258 1739
731 3259 1739
731 3260 1739
731 3261 1739
731 3262 1739
731 3235 1740
731 3236 1740
731 3237 1740
731 3238 1740
731 3239 1740
731 3240 1740
731 3241 1740
731 3242 1740
731 3243 1740
731 3244 1740
731 3245 1740
731 3246 1740
731 3247 1740
731 3248 1740
731 3249 1740
731 3250 1740
731 3251 1740
731 3252 1740
731 3253 1740
731 3254 1740
731 3255 1740
731 3256 1740
731 3257 1740
731 3258 1740
731 3259 1740
731 3260 1740
731 3261 1740
731 3262 1740
731 3234 1741
731 3235 1741
731 3236 1741
731 3237 1741
731 3238 1741
731 3239 1741
731 3240 1741
731 3241 1741
731 3242 1741
731 3243 1741
731 3244 1741
731 3245 1741
731 3246 1741
731 3247 1741
731 3248 1741
731 3249 1741
731 3250 1741
731 3251 1741
731 3252 1741
731 3253 1741
731 3254 1741
731 3255 1741
731 3256 1741
731 3257 1741
731 3258 1741
731 3259 1741
731 3260 1741
731 3261 1741
731 3262 1741
731 3263 1741
731 3233 1742
731 3234 1742
731 3235 1742
731 3236 1742
731 3237 1742
731 3238 1742
731 3239 1742
731 3240 1742
731 3241 1742
731 3242 1742
731 3243 1742
731 3244 1742
731 3245 1742
731 3246 1742
731 3247 1742
731 3248 1742
731 3249 1742
731 3250 1742
731 3251 1742
731 3252 1742
731 3253 1742
731 3254 1742
731 3255 1742
731 3256 1742
731 3257 1742
