# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# schema: astropy-2.0
sexcat_id x y
1921 1646 3463
1921 1647 3463
1921 1648 3463
1921 1649 3463
1921 1650 3463
1921 1651 3463
1921 1652 3463
1921 1645 3464
1921 1646 3464
1921 1647 3464
1921 1648 3464
1921 1649 3464
1921 1650 3464
1921 1651 3464
1921 1652 3464
1921 1653 3464
1921 1645 3465
1921 1646 3465
1921 1647 3465
1921 1648 3465
1921 1649 3465
1921 1650 3465
1921 1651 3465
1921 1652 3465
1921 1653 3465
1921 1654 3465
1921 1644 3466
1921 1645 3466
1921 1646 3466
1921 1647 3466
1921 1648 3466
1921 1649 3466
1921 1650 3466
1921 1651 3466
1921 1652 3466
1921 1653 3466
1921 1654 3466
1921 1655 3466
1921 1643 3467
1921 1644 3467
1921 1645 3467
1921 1646 3467
1921 1647 3467
1921 1648 3467
1921 1649 3467
1921 1650 3467
1921 1651 3467
1921 1652 3467
1921 1653 3467
1921 1654 3467
1921 1655 3467
1921 1656 3467
1921 1643 3468
1921 1644 3468
1921 1645 3468
1921 1646 3468
1921 1647 3468
1921 1648 3468
1921 1649 3468
1921 1650 3468
1921 1651 3468
1921 1652 3468
1921 1653 3468
1921 1654 3468
1921 1655 3468
1921 1656 3468
1921 1657 3468
1921 1643 3469
1921 1644 3469
1921 1645 3469
1921 1646 3469
1921 1647 3469
1921 1648 3469
1921 1649 3469
1921 1650 3469
1921 1651 3469
1921 1652 3469
1921 1653 3469
1921 1654 3469
1921 1655 3469
1921 1656 3469
1921 1657 3469
1921 1643 3470
1921 1644 3470
1921 1645 3470
1921 1646 3470
1921 1647 3470
1921 1648 3470
1921 1649 3470
1921 1650 3470
1921 1651 3470
1921 1652 3470
1921 1653 3470
1921 1654 3470
1921 1655 3470
1921 1656 3470
1921 1657 3470
1921 1658 3470
1921 1643 3471
1921 1644 3471
1921 1645 3471
1921 1646 3471
1921 1647 3471
1921 1648 3471
1921 1649 3471
1921 1650 3471
1921 1651 3471
1921 1652 3471
1921 1653 3471
1921 1654 3471
1921 1655 3471
1921 1656 3471
1921 1657 3471
1921 1658 3471
1921 1643 3472
1921 1644 3472
1921 1645 3472
1921 1646 3472
1921 1647 3472
1921 1648 3472
1921 1649 3472
1921 1650 3472
1921 1651 3472
1921 1652 3472
1921 1653 3472
1921 1654 3472
1921 1655 3472
1921 1656 3472
1921 1657 3472
1921 1658 3472
1921 1643 3473
1921 1644 3473
1921 1645 3473
1921 1646 3473
1921 1647 3473
1921 1648 3473
1921 1649 3473
1921 1650 3473
1921 1651 3473
1921 1652 3473
1921 1653 3473
1921 1654 3473
1921 1655 3473
1921 1656 3473
1921 1657 3473
1921 1658 3473
1921 1644 3474
1921 1645 3474
1921 1646 3474
1921 1647 3474
1921 1648 3474
1921 1649 3474
1921 1650 3474
1921 1651 3474
1921 1652 3474
1921 1653 3474
1921 1654 3474
1921 1655 3474
1921 1656 3474
1921 1657 3474
1921 1658 3474
1921 1659 3474
1921 1644 3475
1921 1645 3475
1921 1646 3475
1921 1647 3475
1921 1648 3475
1921 1649 3475
1921 1650 3475
1921 1651 3475
1921 1652 3475
1921 1653 3475
1921 1654 3475
1921 1655 3475
1921 1656 3475
1921 1657 3475
1921 1658 3475
1921 1659 3475
1921 1645 3476
1921 1646 3476
1921 1647 3476
1921 1648 3476
1921 1649 3476
1921 1650 3476
1921 1651 3476
1921 1652 3476
1921 1653 3476
1921 1654 3476
1921 1655 3476
1921 1656 3476
1921 1657 3476
1921 1658 3476
1921 1659 3476
1921 1646 3477
1921 1647 3477
1921 1648 3477
1921 1649 3477
1921 1650 3477
1921 1651 3477
1921 1652 3477
1921 1653 3477
1921 1654 3477
1921 1655 3477
1921 1656 3477
1921 1657 3477
1921 1658 3477
1921 1659 3477
1921 1646 3478
1921 1647 3478
1921 1648 3478
1921 1649 3478
1921 1650 3478
1921 1651 3478
1921 1652 3478
1921 1653 3478
1921 1654 3478
1921 1655 3478
1921 1656 3478
1921 1657 3478
1921 1658 3478
1921 1647 3479
1921 1648 3479
1921 1649 3479
1921 1650 3479
1921 1651 3479
1921 1652 3479
1921 1653 3479
1921 1654 3479
1921 1655 3479
1921 1656 3479
1921 1657 3479
1921 1658 3479
1921 1649 3480
1921 1650 3480
1921 1651 3480
1921 1652 3480
1921 1653 3480
1921 1654 3480
1921 1655 3480
1921 1656 3480
1921 1657 3480
1921 1650 3481
1921 1651 3481
1921 1652 3481
1921 1653 3481
1921 1654 3481
1921 1655 3481
1921 1656 3481
1795 1406 3252
1795 1407 3252
1795 1408 3252
1795 1409 3252
1795 1410 3252
1795 1411 3252
1795 1412 3252
1795 1413 3252
1795 1414 3252
1795 1415 3252
1795 1416 3252
1795 1417 3252
1795 1405 3253
1795 1406 3253
1795 1407 3253
1795 1408 3253
1795 1409 3253
1795 1410 3253
1795 1411 3253
1795 1412 3253
1795 1413 3253
1795 1414 3253
1795 1415 3253
1795 1416 3253
1795 1417 3253
1795 1418 3253
1795 1419 3253
1795 1404 3254
1795 1405 3254
1795 1406 3254
1795 1407 3254
1795 1408 3254
1795 1409 3254
1795 1410 3254
1795 1411 3254
1795 1412 3254
1795 1413 3254
1795 1414 3254
1795 1415 3254
1795 1416 3254
1795 1417 3254
1795 1418 3254
1795 1419 3254
1795 1420 3254
1795 1421 3254
1795 1422 3254
1795 1423 3254
1795 1404 3255
1795 1405 3255
1795 1406 3255
1795 1407 3255
1795 1408 3255
1795 1409 3255
1795 1410 3255
1795 1411 3255
1795 1412 3255
1795 1413 3255
1795 1414 3255
1795 1415 3255
1795 1416 3255
1795 1417 3255
1795 1418 3255
1795 1419 3255
1795 1420 3255
1795 1421 3255
1795 1422 3255
