# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# - name: sep
#   datatype: float64
# - name: weight
#   datatype: float64
# schema: astropy-2.0
sexcat_id x y sep weight
1094 288 2269 15.359649019427435 0.1039004887378571
1094 289 2269 15.22579449486949 0.11810561216682168
1094 290 2269 15.156873622221637 0.12718928112768824
1094 291 2269 15.153772401616635 0.1289165171585732
1094 287 2270 14.584883201452055 0.10240210765289973
1094 288 2270 14.374450180789465 0.12342091378366757
1094 289 2270 14.23133226370596 0.14194362219344156
1094 290 2270 14.157571048735662 0.15392791455879956
1094 291 2270 14.154250880919065 0.15612346388934684
1094 292 2270 14.221421096360169 0.14787944079598667
1094 287 2271 13.617078174116445 0.12010659484508263
1094 288 2271 13.391445702387715 0.14713311025361123
1094 289 2271 13.237704408242328 0.1715259768035189
1094 290 2271 13.158374443676479 0.18754015055028392
1094 291 2271 13.154802088971094 0.19036226657445357
1094 292 2271 13.227048726000755 0.17905616214902448
1094 293 2271 13.373885673206503 0.15721301758538175
1094 286 2272 12.970151039984023 0.10915937104870303
1094 287 2272 12.654280619616374 0.14105196858614819
1094 288 2272 12.411156996831462 0.17602511455162467
1094 289 2272 12.245114046018456 0.20849265113668852
1094 290 2272 12.15930993107744 0.23019975277195412
1094 291 2272 12.155443965565322 0.23387357312175788
1094 292 2272 12.23359383010562 0.21813981231368873
1094 293 2272 12.392207955001332 0.188591006223387
1094 286 2273 12.038721609871986 0.12568768380509415
1094 287 2273 11.697727044173954 0.16577836452160427
1094 288 2273 11.434282574783547 0.21131496409546915
1094 289 2273 11.25383570166184 0.2550271087455062
1094 290 2273 11.160412985190046 0.2849286808348015
1094 291 2273 11.156200876642483 0.28978160364551925
1094 292 2273 11.241299657957637 0.26752092760974183
1094 293 2273 11.413711841465002 0.2270623006837881
1094 285 2274 11.564204166305563 0.10537719014987353
1094 286 2274 11.119209414342322 0.14442143334596116
1094 287 2274 10.749084519157845 0.19485254333838078
1094 288 2274 10.461778911829422 0.254483049394471
1094 289 2274 10.264249509827728 0.3140559188357851
1094 290 2274 10.161733021487954 0.35600546079345025
1094 291 2274 10.157106773092359 0.36252591310770355
1094 292 2274 10.250503304716242 0.33043039835248644
1094 293 2274 10.439292025803214 0.2743117004370837
1094 294 2274 10.71843356092664 0.2132586045256516
1094 285 2275 10.69751457115152 0.11823000857281621
1094 286 2275 10.214833234076758 0.16543052503095146
1094 287 2275 9.810648194691266 0.22881702970979917
1094 288 2275 9.494989099519753 0.30728289506323087
1094 289 2275 9.276897002769777 0.38951995165872005
1094 290 2275 9.163340984597204 0.44961554332548254
1094 291 2275 9.158210414704326 0.45855445464542494
1094 292 2275 9.261685483755034 0.4112628106935248
1094 293 2275 9.47020686152096 0.3323463993253105
1094 294 2275 9.777055691771354 0.25091975648528553
1094 284 2276 10.451641880585044 0.0925875215112245
1094 285 2276 9.856105620375587 0.13194039146143274
1094 286 2276 9.32999560557234 0.18865700877707497
1094 287 2276 8.885652367721748 0.2680976924054289
1094 288 2276 8.535854848812688 0.37169610226989586
1094 289 2276 8.292576077432091 0.48672847261178154
1094 290 2276 8.165342491285896 0.5749192132608006
1094 291 2276 8.159584425692213 0.5874734108121519
1094 292 2276 8.275555449635926 0.516012048031499
1094 293 2276 8.508279379521973 0.40344403913354865
1094 294 2276 8.848548920585722 0.2944673448423126
1094 295 2276 9.284547269522553 0.20814001149789244
1094 284 2277 9.692410329737356 0.10091567581670906
1094 285 2277 9.0470336575034 0.1462675391135408
1094 286 2277 8.470821565822249 0.21384931885035174
1094 287 2277 7.97877296330703 0.31285114944643677
1094 288 2277 7.587280013285341 0.44976512825370907
1094 289 2277 7.312511059820638 0.6127775391377617
1094 290 2277 7.167901924552197 0.7458670370175168
1094 291 2277 7.161341913356675 0.7640293264335852
1094 292 2277 7.293203548510009 0.6528133172262103
1094 293 2277 7.556243643504287 0.4899494335327627
1094 294 2277 7.937431448522808 0.3439823565078682
1094 295 2277 8.420737378638455 0.23563727907077325
1094 284 2278 8.980468696009108 0.10916459502842571
1094 285 2278 8.279783692826733 0.16085268099172392
1094 286 2278 7.645967433883003 0.24048745095867502
1094 287 2278 7.096958362566275 0.362735435733536
1094 288 2278 6.653782232685356 0.5431860019682464
1094 289 2278 6.338676360250559 0.7769105383409518
1094 290 2278 6.171289816561788 0.9844084509090172
