# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=s005aae0520.i.ut190425.1085_stch_1.sw.dcmp, DB ID=5095, Field
#       Name=s005aae0520, RA (deg)=238.9685, Dec (deg)=24.3185, MJD=58599.26328, Exp
#       Time (sec)=180.0, Lim Mag=21.594, Instrument=SWOPE, E(B-V)=0.103810895003, Filter=SDSS
#       i, A_lambda=0.176270899715094, Net 2D Prob=0.0001708276987345, Redistributed
#       2D Prob=2.125173114460702e-05, Net 4D Prob=0.00039796704779716666, Weighted
#       Mean Pixel Comp=0.8836174141746138, Weighted Mean Pixel Dist=185.56495348945526]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
500263 238.77327 24.393223 None None 1706334 15550558+2423356 None 0.0 0.137342 619.773630482 14.8745671316 18.168 13.742
1229777 238.809 24.41312 None None 1706756 None None 0.0 0.152330296165 694.00631241 16.6561514978 18.89 nan
1229899 238.797 24.53032 None None 1709536 None None 1.44845105975e-15 0.0878367439184 383.512215211 9.20429316507 18.38 nan
1436780 238.686 24.42507 None None SDSSJ155444.68+242530.1 None None 0.0 0.16151990076 740.123571585 17.762965718 18.38 nan
2424606 238.664 24.58011 None None SDSSJ155439.47+243448.4 None None 1.07870781683e-15 0.0878367439184 383.512215211 9.20429316507 18.7 nan
24410 239.016144 24.447973 None None 56421 15560387+2426527 None 5.27324659852e-05 0.035152 147.797515083 3.54714036198 15.091 11.364
26830 238.938629 24.493801 None None UGC10094 15554527+2429376 None 7.44581906804e-05 0.05309 226.176635343 5.42823924824 15.462 11.44
71108 239.018585 24.399082 None None 1706456 15560446+2423566 None 2.0437838021e-05 0.041156030578 173.812441534 4.17149859682 17.88 14.15
71137 239.04776 24.559683 None None 1710296 15561146+2433348 None 6.46426183392e-07 0.061191 262.214709119 6.29315301885 17.679 13.447
362249 239.023 24.39091 None None SDSSJ155605.60+242327.2 None None 1.12990243408e-05 0.0426527013264 180.331877756 4.32796506614 18.85 nan
